"PVWatts: Hourly PV Performance Data"
"Requested Location:","16335, USA"
"Location:","Lat, Lon: 41.65, -80.14"
"Lat (deg N):","41.65"
"Long (deg W):","80.14"
"Elev (m):","406.92001342773"
"DC System Size (kW):","1"
"Module Type:","Premium"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.119"
"Capacity Factor (%)","13.9"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","16","13","184","194","1","1","350.488","11.586","314.267","301.677"
"1","16","14","327","142","1","0","372.364","16.929","325.876","312.939"
"1","16","15","413","81","0","0","306.066","13.768","265.187","254.009"
"1","16","16","244","42","0","0","135.154","6.504","113.825","106.436"
"1","16","17","0","0","0","1","0","0","0","0"
"1","16","18","0","0","0","1","0","0","0","0"
"1","16","19","0","0","0","1","0","0","0","0"
"1","16","20","0","0","-1","1","0","-1","0","0"
"1","16","21","0","0","-1","1","0","-1","0","0"
"1","16","22","0","0","-1","1","0","-1","0","0"
"1","16","23","0","0","-1","1","0","-1","0","0"
"1","17","0","0","0","-1","1","0","-1","0","0"
"1","17","1","0","0","-1","1","0","-1","0","0"
"1","17","2","0","0","-1","1","0","-1","0","0"
"1","17","3","0","0","-1","0","0","-1","0","0"
"1","17","4","0","0","-1","0","0","-1","0","0"
"1","17","5","0","0","-1","0","0","-1","0","0"
"1","17","6","0","0","-1","0","0","-1","0","0"
"1","17","7","0","0","0","0","0","0","0","0"
"1","17","8","0","10","0","0","9.46","-4.206","8.959","3.694"
"1","17","9","0","62","0","0","59.582","-1.767","55.989","49.822"
"1","17","10","0","125","0","0","124.619","2.723","115.421","107.996"
"1","17","11","41","180","0","0","221.907","7.96","201.807","192.318"
"1","17","12","22","179","0","0","197.079","8.043","179.284","170.36"
"1","17","13","68","189","0","0","252.058","9.996","227.573","217.415"
"1","17","14","3","131","0","0","133.028","5.768","121.962","114.39"
"1","17","15","0","57","0","0","54.267","0.635","50.602","44.543"
"1","17","16","0","22","-1","0","20.849","-3.862","19.723","14.259"
"1","17","17","0","0","-1","0","0","-1","0","0"
"1","17","18","0","0","-2","0","0","-2","0","0"
"1","17","19","0","0","-2","0","0","-2","0","0"
"1","17","20","0","0","-2","0","0","-2","0","0"
"1","17","21","0","0","-2","0","0","-2","0","0"
"1","17","22","0","0","-3","1","0","-3","0","0"
"1","17","23","0","0","-4","1","0","-4","0","0"
"1","18","0","0","0","-5","1","0","-5","0","0"
"1","18","1","0","0","-6","1","0","-6","0","0"
"1","18","2","0","0","-6","1","0","-6","0","0"
"1","18","3","0","0","-7","1","0","-7","0","0"
"1","18","4","0","0","-7","1","0","-7","0","0"
"1","18","5","0","0","-7","1","0","-7","0","0"
"1","18","6","0","0","-7","0","0","-7","0","0"
"1","18","7","0","0","-7","0","0","-7","0","0"
"1","18","8","0","38","-6","0","38.233","-9.013","36.76","30.972"
"1","18","9","465","75","-5","0","326.143","6.401","289.043","277.189"
"1","18","10","570","101","-4","0","489.691","16.202","428.311","412.095"
"1","18","11","652","107","-3","0","608","22.454","523.665","504.047"
"1","18","12","922","82","-2","0","797.114","30.3","668.494","643.061"
"1","18","13","718","91","-2","1","638.101","20.381","553.435","532.686"
"1","18","14","603","97","-2","1","508.98","15.665","446.057","429.234"
"1","18","15","392","86","-2","1","303.732","8.493","268.405","257.136"
"1","18","16","231","44","-2","1","134.412","1.687","115.63","108.2"
"1","18","17","0","0","-3","1","0","-3","0","0"
"1","18","18","0","0","-3","1","0","-3","0","0"
"1","18","19","0","0","-3","1","0","-3","0","0"
"1","18","20","0","0","-3","1","0","-3","0","0"
"1","18","21","0","0","-3","1","0","-3","0","0"
"1","18","22","0","0","-3","1","0","-3","0","0"
"1","18","23","0","0","-3","1","0","-3","0","0"
"1","19","0","0","0","-3","1","0","-3","0","0"
"1","19","1","0","0","-2","1","0","-2","0","0"
"1","19","2","0","0","-2","1","0","-2","0","0"
"1","19","3","0","0","-1","1","0","-1","0","0"
"1","19","4","0","0","-1","1","0","-1","0","0"
"1","19","5","0","0","-1","1","0","-1","0","0"
"1","19","6","0","0","0","1","0","0","0","0"
"1","19","7","0","0","0","1","0","0","0","0"
"1","19","8","462","36","0","1","194.602","3.921","160.682","152.21"
"1","19","9","506","72","2","1","343.409","11.953","298.523","286.395"
"1","19","10","617","93","3","1","511.115","19.016","442.628","425.923"
"1","19","11","583","127","4","1","582.243","22.97","500.842","482.069"
"1","19","12","621","126","5","1","629.063","25.662","536.766","516.654"
"1","19","13","294","187","5","1","431.815","19.901","376.154","361.657"
"1","19","14","809","81","5","1","619.277","24.664","525.618","505.927"
"1","19","15","695","67","4","1","435.987","19.024","369.54","355.253"
"1","19","16","464","39","3","1","203.388","9.686","166.118","157.515"
"1","19","17","0","0","3","1","0","3","0","0"
"1","19","18","0","0","2","1","0","2","0","0"
"1","19","19","0","0","2","1","0","2","0","0"
"1","19","20","0","0","2","1","0","2","0","0"
"1","19","21","0","0","2","1","0","2","0","0"
"1","19","22","0","0","2","1","0","2","0","0"
"1","19","23","0","0","2","1","0","2","0","0"
"1","20","0","0","0","3","2","0","3","0","0"
"1","20","1","0","0","3","2","0","3","0","0"
"1","20","2","0","0","3","2","0","3","0","0"
"1","20","3","0","0","2","2","0","2","0","0"
"1","20","4","0","0","1","2","0","1","0","0"
"1","20","5","0","0","0","2","0","0","0","0"
"1","20","6","0","0","-2","2","0","-2","0","0"
"1","20","7","0","0","-3","2","0","-3","0","0"
"1","20","8","10","41","-4","2","44.659","-5.026","41.985","36.095"
"1","20","9","0","84","-4","2","83.233","-3.722","78.703","72.07"
"1","20","10","0","86","-4","1","82.688","-3.471","78.125","71.504"
"1","20","11","41","184","-4","1","226.164","1.519","210.069","200.369"
"1","20","12","45","197","-4","1","244.666","2.994","226.218","216.096"
"1","20","13","35","182","-4","1","219.408","2.252","203.341","193.813"
"1","20","14","2","135","-4","1","136.311","-0.739","127.65","119.95"
"1","20","15","70","109","-4","1","151.943","-0.708","140.928","132.922"
"1","20","16","166","57","-5","1","126.217","-2.499","112.243","104.888"
"1","20","17","0","0","-5","1","0","-5","0","0"
"1","20","18","0","0","-5","1","0","-5","0","0"
"1","20","19","0","0","-5","1","0","-5","0","0"
"1","20","20","0","0","-5","1","0","-5","0","0"
"1","20","21","0","0","-6","0","0","-6","0","0"
"1","20","22","0","0","-6","0","0","-6","0","0"
"1","20","23","0","0","-6","0","0","-6","0","0"
"1","21","0","0","0","-6","0","0","-6","0","0"
"1","21","1","0","0","-7","0","0","-7","0","0"
"1","21","2","0","0","-7","0","0","-7","0","0"
"1","21","3","0","0","-7","0","0","-7","0","0"
"1","21","4","0","0","-7","0","0","-7","0","0"
"1","21","5","0","0","-7","0","0","-7","0","0"
"1","21","6","0","0","-7","0","0","-7","0","0"
"1","21","7","0","0","-7","0","0","-7","0","0"
"1","21","8","5","41","-7","0","42.944","-9.78","41.177","35.303"
"1","21","9","0","73","-7","0","71.08","-7.695","68.06","61.648"
"1","21","10","22","145","-6","0","160.195","-1.373","150.131","141.91"
"1","21","11","67","194","-6","1","256.75","1.055","238.731","228.276"
"1","21","12","88","212","-6","1","294.939","2.903","272.646","261.259"
"1","21","13","480","156","-6","1","541.991","11.129","485.894","467.664"
"1","21","14","124","167","-6","1","267.583","3.633","245.975","235.324"
"1","21","15","0","93","-6","1","92.732","-3.933","87.744","80.921"
"1","21","16","24","48","-7","1","59.572","-7.236","55.993","49.826"
"1","21","17","0","0","-7","1","0","-7","0","0"
"1","21","18","0","0","-8","1","0","-8","0","0"
"1","21","19","0","0","-8","1","0","-8","0","0"
"1","21","20","0","0","-9","1","0","-9","0","0"
"1","21","21","0","0","-9","1","0","-9","0","0"
"1","21","22","0","0","-10","1","0","-10","0","0"
"1","21","23","0","0","-11","1","0","-11","0","0"
"1","22","0","0","0","-11","1","0","-11","0","0"
"1","22","1","0","0","-12","1","0","-12","0","0"
"1","22","2","0","0","-12","1","0","-12","0","0"
"1","22","3","0","0","-12","1","0","-12","0","0"
"1","22","4","0","0","-12","1","0","-12","0","0"
"1","22","5","0","0","-12","1","0","-12","0","0"
"1","22","6","0","0","-13","1","0","-13","0","0"
"1","22","7","0","0","-13","1","0","-13","0","0"
"1","22","8","0","35","-14","1","34.116","-15.787","33.497","27.772"
"1","22","9","128","109","-14","1","186.314","-10.04","177.047","168.179"
"1","22","10","393","138","-13","1","420.155","-0.113","388.97","374.06"
"1","22","11","306","189","-13","1","443.232","1.982","409.91","394.312"
"1","22","12","137","218","-13","1","349.48","-0.956","326.992","314.021"
"1","22","13","379","178","-13","1","484.597","2.929","446.63","429.787"
"1","22","14","230","168","-13","1","345.641","-0.844","321.756","308.942"
"1","22","15","211","110","-13","1","237.305","-5.306","221.453","211.456"
"1","22","16","124","55","-13","1","109.885","-10.433","101.128","94.017"
"1","22","17","0","0","-13","1","0","-13","0","0"
"1","22","18","0","0","-13","1","0","-13","0","0"
"1","22","19","0","0","-12","1","0","-12","0","0"
"1","22","20","0","0","-12","1","0","-12","0","0"
"1","22","21","0","0","-12","1","0","-12","0","0"
"1","22","22","0","0","-12","1","0","-12","0","0"
"1","22","23","0","0","-12","1","0","-12","0","0"
"1","23","0","0","0","-12","1","0","-12","0","0"
"1","23","1","0","0","-12","1","0","-12","0","0"
"1","23","2","0","0","-12","1","0","-12","0","0"
"1","23","3","0","0","-12","1","0","-12","0","0"
"1","23","4","0","0","-12","1","0","-12","0","0"
"1","23","5","0","0","-12","1","0","-12","0","0"
"1","23","6","0","0","-12","1","0","-12","0","0"
"1","23","7","0","0","-13","1","0","-13","0","0"
"1","23","8","430","48","-12","1","197.369","-7.894","171.095","162.371"
"1","23","9","310","98","-12","1","276.522","-3.908","255.34","244.434"
"1","23","10","325","150","-11","1","382.488","1.086","353.082","339.313"
"1","23","11","206","203","-11","1","377.871","1.544","350.264","336.582"
"1","23","12","271","210","-10","1","452.038","4.889","414.663","398.907"
"1","23","13","252","200","-10","1","419.029","4.234","384.967","370.186"
"1","23","14","506","123","-10","0","480.649","11.022","428.855","412.621"
"1","23","15","234","110","-10","0","249.309","3.192","226.23","216.108"
"1","23","16","455","52","-10","0","218.129","-0.423","186.502","177.399"
"1","23","17","0","0","-10","0","0","-10","0","0"
"1","23","18","0","0","-10","0","0","-10","0","0"
"1","23","19","0","0","-10","0","0","-10","0","0"
"1","23","20","0","0","-10","0","0","-10","0","0"
"1","23","21","0","0","-10","0","0","-10","0","0"
"1","23","22","0","0","-10","0","0","-10","0","0"
"1","23","23","0","0","-10","0","0","-10","0","0"
"1","24","0","0","0","-10","0","0","-10","0","0"
"1","24","1","0","0","-10","0","0","-10","0","0"
"1","24","2","0","0","-10","0","0","-10","0","0"
"1","24","3","0","0","-10","0","0","-10","0","0"
"1","24","4","0","0","-9","0","0","-9","0","0"
"1","24","5","0","0","-9","0","0","-9","0","0"
"1","24","6","0","0","-10","0","0","-10","0","0"
"1","24","7","0","0","-10","0","0","-10","0","0"
"1","24","8","0","10","-9","0","9.46","-13.443","9.221","3.952"
"1","24","9","749","73","-8","1","467.955","5.271","415.198","399.424"
"1","24","10","856","91","-8","1","662.378","13.883","583.635","561.704"
"1","24","11","913","99","-8","1","792.808","18.789","691.645","665.21"
"1","24","12","942","98","-8","1","844.663","20.942","732.611","704.356"
"1","24","13","953","88","-8","1","815.314","20.321","707.678","680.538"
"1","24","14","900","84","-9","1","693.437","15.629","607.913","585.007"
"1","24","15","788","73","-9","1","500.312","9.076","439.743","423.137"
"1","24","16","545","48","-10","0","245.814","3.234","206.666","197.053"
"1","24","17","0","0","-11","0","0","-11","0","0"
"1","24","18","0","0","-11","0","0","-11","0","0"
"1","24","19","0","0","-11","0","0","-11","0","0"
"1","24","20","0","0","-11","0","0","-11","0","0"
"1","24","21","0","0","-11","0","0","-11","0","0"
"1","24","22","0","0","-11","0","0","-11","0","0"
"1","24","23","0","0","-11","0","0","-11","0","0"
"1","25","0","0","0","-11","0","0","-11","0","0"
"1","25","1","0","0","-11","0","0","-11","0","0"
"1","25","2","0","0","-11","0","0","-11","0","0"
"1","25","3","0","0","-11","0","0","-11","0","0"
"1","25","4","0","0","-11","0","0","-11","0","0"
"1","25","5","0","0","-11","0","0","-11","0","0"
"1","25","6","0","0","-11","0","0","-11","0","0"
"1","25","7","0","0","-10","0","0","-10","0","0"
"1","25","8","32","46","-10","0","59.256","-12.018","56.162","49.992"
"1","25","9","75","112","-9","0","157.161","-4.67","147.555","139.395"
"1","25","10","81","167","-9","0","230.785","-0.055","214.933","205.107"
"1","25","11","76","203","-9","0","273.485","2.517","253.095","242.25"
"1","25","12","9","173","-9","0","179.544","-0.779","168.148","159.497"
"1","25","13","114","211","-9","0","321.314","3.881","295.946","283.894"
"1","25","14","333","157","-8","0","400.754","9.19","360.626","346.62"
"1","25","15","34","113","-8","0","137.582","-0.035","127.952","120.244"
"1","25","16","328","66","-9","0","195.318","-1.734","171.024","162.303"
"1","25","17","0","0","-10","0","0","-10","0","0"
"1","25","18","0","0","-10","0","0","-10","0","0"
"1","25","19","0","0","-10","0","0","-10","0","0"
"1","25","20","0","0","-10","0","0","-10","0","0"
"1","25","21","0","0","-10","0","0","-10","0","0"
"1","25","22","0","0","-10","0","0","-10","0","0"
"1","25","23","0","0","-10","0","0","-10","0","0"
"1","26","0","0","0","-10","0","0","-10","0","0"
"1","26","1","0","0","-11","0","0","-11","0","0"
"1","26","2","0","0","-10","0","0","-10","0","0"
"1","26","3","0","0","-10","0","0","-10","0","0"
"1","26","4","0","0","-10","0","0","-10","0","0"
"1","26","5","0","0","-10","0","0","-10","0","0"
"1","26","6","0","0","-10","0","0","-10","0","0"
"1","26","7","0","0","-9","0","0","-9","0","0"
"1","26","8","47","48","-8","0","70.398","-9.469","65.828","59.462"
"1","26","9","427","137","-6","0","378.531","7.86","336.612","323.349"
"1","26","10","312","157","-5","0","383.865","11.905","342.209","328.776"
"1","26","11","25","183","-4","0","202.803","6.147","185.627","176.546"
"1","26","12","82","220","-4","0","299.377","8.065","272.173","260.799"
"1","26","13","43","196","-4","0","240.739","6.745","219.864","209.909"
"1","26","14","6","144","-4","0","147.74","2.359","136.948","129.034"
"1","26","15","0","104","-4","0","104.001","-0.789","97.424","90.393"
"1","26","16","304","72","-6","0","194.579","0.702","170.018","161.321"
"1","26","17","0","0","-7","0","0","-7","0","0"
"1","26","18","0","0","-8","0","0","-8","0","0"
"1","26","19","0","0","-8","0","0","-8","0","0"
"1","26","20","0","0","-8","0","0","-8","0","0"
"1","26","21","0","0","-8","0","0","-8","0","0"
"1","26","22","0","0","-8","0","0","-8","0","0"
"1","26","23","0","0","-9","0","0","-9","0","0"
"1","27","0","0","0","-9","0","0","-9","0","0"
"1","27","1","0","0","-9","0","0","-9","0","0"
"1","27","2","0","0","-8","0","0","-8","0","0"
"1","27","3","0","0","-8","0","0","-8","0","0"
"1","27","4","0","0","-8","0","0","-8","0","0"
"1","27","5","0","0","-9","0","0","-9","0","0"
"1","27","6","0","0","-9","0","0","-9","0","0"
"1","27","7","0","0","-9","0","0","-9","0","0"
"1","27","8","466","47","-8","0","210.594","-1.958","179.175","170.254"
"1","27","9","709","77","-5","0","456.231","13.069","395.208","380.095"
"1","27","10","826","91","-3","0","652.451","23.689","556.327","535.466"
"1","27","11","385","183","-3","0","496.689","19.918","432.624","416.262"
"1","27","12","664","123","-2","0","671.688","25.54","573.806","552.263"
"1","27","13","669","114","-2","0","646.722","25.917","551.112","530.452"
"1","27","14","484","134","-2","0","484.596","20.4","419.36","403.446"
"1","27","15","439","94","-2","0","346.735","14.34","301.655","289.436"
"1","27","16","126","62","-3","0","119.266","3.448","105.573","98.365"
"1","27","17","0","0","-4","0","0","-4","0","0"
"1","27","18","0","0","-5","0","0","-5","0","0"
"1","27","19","0","0","-5","0","0","-5","0","0"
"1","27","20","0","0","-5","0","0","-5","0","0"
"1","27","21","0","0","-5","0","0","-5","0","0"
"1","27","22","0","0","-4","0","0","-4","0","0"
"1","27","23","0","0","-4","0","0","-4","0","0"
"1","28","0","0","0","-4","0","0","-4","0","0"
"1","28","1","0","0","-3","0","0","-3","0","0"
"1","28","2","0","0","-3","1","0","-3","0","0"
"1","28","3","0","0","-2","1","0","-2","0","0"
"1","28","4","0","0","-2","1","0","-2","0","0"
"1","28","5","0","0","-1","1","0","-1","0","0"
"1","28","6","0","0","0","1","0","0","0","0"
"1","28","7","0","0","0","1","0","0","0","0"
"1","28","8","0","9","0","1","8.512","-2.58","8.02","2.773"
"1","28","9","0","34","0","1","32.231","-1.699","30.281","24.617"
"1","28","10","0","95","1","1","91.596","1.546","85.16","78.391"
"1","28","11","637","173","1","1","682.346","21.137","591.421","569.18"
"1","28","12","0","65","2","1","61.747","5.395","56.693","50.512"
"1","28","13","0","117","2","1","113.321","3.496","104.693","97.505"
"1","28","14","588","158","2","1","581.77","19.1","505.743","486.791"
"1","28","15","491","123","2","1","407.875","16.042","353.355","339.577"
"1","28","16","272","73","2","1","186.221","7.979","159.78","151.33"
"1","28","17","0","0","3","1","0","3","0","0"
"1","28","18","0","0","3","1","0","3","0","0"
"1","28","19","0","0","3","1","0","3","0","0"
"1","28","20","0","0","3","0","0","3","0","0"
"1","28","21","0","0","2","0","0","2","0","0"
"1","28","22","0","0","2","0","0","2","0","0"
"1","28","23","0","0","2","0","0","2","0","0"
"1","29","0","0","0","1","0","0","1","0","0"
"1","29","1","0","0","1","0","0","1","0","0"
"1","29","2","0","0","1","0","0","1","0","0"
"1","29","3","0","0","1","0","0","1","0","0"
"1","29","4","0","0","1","0","0","1","0","0"
"1","29","5","0","0","1","0","0","1","0","0"
"1","29","6","0","0","1","0","0","1","0","0"
"1","29","7","0","0","2","0","0","2","0","0"
"1","29","8","0","8","3","0","7.566","-1.209","7.097","1.866"
"1","29","9","0","12","4","1","11.359","1.634","10.558","5.264"
"1","29","10","0","77","5","1","73.228","4.824","67.361","60.963"
"1","29","11","0","70","6","1","66.504","5.977","60.944","54.677"
"1","29","12","0","98","7","1","93.753","7.89","85.377","78.604"
"1","29","13","0","26","8","1","24.66","6.69","22.545","17.029"
"1","29","14","0","60","8","1","56.969","7.396","51.964","45.877"
"1","29","15","0","80","7","0","77.461","7.371","70.661","64.195"
"1","29","16","0","9","7","0","8.513","4.08","7.85","2.605"
"1","29","17","0","0","7","0","0","7","0","0"
"1","29","18","0","0","7","0","0","7","0","0"
"1","29","19","0","0","7","0","0","7","0","0"
"1","29","20","0","0","7","1","0","7","0","0"
"1","29","21","0","0","7","1","0","7","0","0"
"1","29","22","0","0","8","1","0","8","0","0"
"1","29","23","0","0","8","1","0","8","0","0"
"1","30","0","0","0","8","1","0","8","0","0"
"1","30","1","0","0","9","1","0","9","0","0"
"1","30","2","0","0","9","1","0","9","0","0"
"1","30","3","0","0","9","1","0","9","0","0"
"1","30","4","0","0","9","1","0","9","0","0"
"1","30","5","0","0","9","1","0","9","0","0"
"1","30","6","0","0","10","1","0","10","0","0"
"1","30","7","0","0","11","1","0","11","0","0"
"1","30","8","0","20","12","2","18.943","10.459","17.104","11.689"
"1","30","9","0","35","13","2","33.181","11.949","29.811","24.157"
"1","30","10","0","79","14","2","75.215","14.197","67.068","60.676"
"1","30","11","22","186","14","1","203.274","18.674","178.427","169.525"
"1","30","12","0","43","14","1","40.816","13.991","36.421","30.639"
"1","30","13","0","78","13","0","74.13","13.081","66.349","59.972"
"1","30","14","0","50","12","0","47.454","11.193","42.742","36.838"
"1","30","15","0","62","10","0","58.875","9.262","53.372","47.257"
"1","30","16","0","19","8","0","17.991","5.321","16.523","11.119"
"1","30","17","0","0","7","0","0","7","0","0"
"1","30","18","0","0","7","0","0","7","0","0"
"1","30","19","0","0","8","0","0","8","0","0"
"1","30","20","0","0","7","1","0","7","0","0"
"1","30","21","0","0","6","1","0","6","0","0"
"1","30","22","0","0","5","1","0","5","0","0"
"1","30","23","0","0","4","1","0","4","0","0"
"1","31","0","0","0","3","1","0","3","0","0"
"1","31","1","0","0","1","2","0","1","0","0"
"1","31","2","0","0","0","2","0","0","0","0"
"1","31","3","0","0","-1","2","0","-1","0","0"
"1","31","4","0","0","-2","2","0","-2","0","0"
"1","31","5","0","0","-3","2","0","-3","0","0"
"1","31","6","0","0","-4","2","0","-4","0","0"
"1","31","7","0","0","-4","2","0","-4","0","0"
"1","31","8","0","11","-3","2","10.407","-5.018","9.881","4.599"
"1","31","9","393","100","-3","2","324.44","4.055","291.976","280.038"
"1","31","10","209","192","-3","2","352.028","6.008","320.842","308.056"
"1","31","11","76","215","-4","2","286.867","3.307","264.861","253.691"
"1","31","12","56","223","-4","2","281.963","2.921","260.802","249.745"
"1","31","13","0","142","-4","2","139.136","-1.163","130.492","122.727"
"1","31","14","0","116","-5","2","113.021","-3.477","106.787","99.552"
"1","31","15","0","99","-5","2","97.52","-4.032","92.303","85.383"
"1","31","16","175","70","-5","1","146.339","-2.138","131.382","123.596"
"1","31","17","0","0","-5","1","0","-5","0","0"
"1","31","18","0","0","-5","1","0","-5","0","0"
"1","31","19","0","0","-3","0","0","-3","0","0"
"1","31","20","0","0","-3","0","0","-3","0","0"
"1","31","21","0","0","-3","0","0","-3","0","0"
"1","31","22","0","0","-3","0","0","-3","0","0"
"1","31","23","0","0","-3","0","0","-3","0","0"
"2","1","0","0","0","-3","0","0","-3","0","0"
"2","1","1","0","0","-4","0","0","-4","0","0"
"2","1","2","0","0","-4","0","0","-4","0","0"
"2","1","3","0","0","-4","0","0","-4","0","0"
"2","1","4","0","0","-4","0","0","-4","0","0"
"2","1","5","0","0","-4","0","0","-4","0","0"
"2","1","6","0","0","-4","0","0","-4","0","0"
"2","1","7","0","0","-3","0","0","-3","0","0"
"2","1","8","35","54","-2","0","68.625","-3.452","63.45","57.133"
"2","1","9","0","46","0","0","43.64","-1.571","40.982","35.112"
"2","1","10","0","134","0","1","132.325","2.032","122.833","115.242"
"2","1","11","57","210","0","1","266.503","7.116","243.074","232.502"
"2","1","12","126","239","1","1","366.449","12.111","328.67","315.649"
"2","1","13","0","135","2","0","131.702","8.924","119.526","112.008"
"2","1","14","5","149","2","0","151.476","7.056","138.286","130.341"
"2","1","15","0","27","2","0","25.586","1.307","23.806","18.266"
"2","1","16","0","25","2","1","23.687","0.14","22.123","16.614"
"2","1","17","0","0","2","1","0","2","0","0"
"2","1","18","0","0","3","1","0","3","0","0"
"2","1","19","0","0","2","1","0","2","0","0"
"2","1","20","0","0","2","0","0","2","0","0"
"2","1","21","0","0","1","0","0","1","0","0"
"2","1","22","0","0","1","0","0","1","0","0"
"2","1","23","0","0","0","0","0","0","0","0"
"2","2","0","0","0","0","0","0","0","0","0"
"2","2","1","0","0","0","0","0","0","0","0"
"2","2","2","0","0","0","0","0","0","0","0"
"2","2","3","0","0","0","0","0","0","0","0"
"2","2","4","0","0","0","0","0","0","0","0"
"2","2","5","0","0","-1","0","0","-1","0","0"
"2","2","6","0","0","-1","0","0","-1","0","0"
"2","2","7","0","0","-1","0","0","-1","0","0"
"2","2","8","0","31","-1","0","29.398","-4.299","27.849","22.231"
"2","2","9","0","89","0","0","87.046","-0.127","81.368","74.679"
"2","2","10","0","111","0","0","107.856","2.351","100.016","92.929"
"2","2","11","0","96","0","0","91.787","1.941","85.228","78.458"
"2","2","12","0","132","0","0","128.24","3.432","118.502","111.007"
"2","2","13","0","132","0","0","128.494","3.964","118.531","111.036"
"2","2","14","20","165","-1","1","178.932","3.154","165.35","156.766"
"2","2","15","38","127","-1","1","154.512","2.616","142.552","134.508"
"2","2","16","0","52","-2","0","50.771","-1.201","47.623","41.622"
"2","2","17","0","0","-3","0","0","-3","0","0"
"2","2","18","0","0","-3","0","0","-3","0","0"
"2","2","19","0","0","-4","0","0","-4","0","0"
"2","2","20","0","0","-4","0","0","-4","0","0"
"2","2","21","0","0","-5","0","0","-5","0","0"
"2","2","22","0","0","-5","0","0","-5","0","0"
"2","2","23","0","0","-6","0","0","-6","0","0"
"2","3","0","0","0","-6","0","0","-6","0","0"
"2","3","1","0","0","-6","0","0","-6","0","0"
"2","3","2","0","0","-7","0","0","-7","0","0"
"2","3","3","0","0","-7","0","0","-7","0","0"
"2","3","4","0","0","-7","0","0","-7","0","0"
"2","3","5","0","0","-8","0","0","-8","0","0"
"2","3","6","0","0","-8","0","0","-8","0","0"
"2","3","7","0","0","-7","0","0","-7","0","0"
"2","3","8","34","57","-6","0","71.518","-7.385","67.07","60.678"
"2","3","9","4","110","-5","0","111.851","-2.744","105.362","98.159"
"2","3","10","150","186","-4","0","306.278","7.366","278.225","266.68"
"2","3","11","0","150","-3","0","147.377","4.056","135.909","128.019"
"2","3","12","47","223","-2","0","274.241","8.419","249.164","238.427"
"2","3","13","153","233","-2","0","377.28","13.599","336.542","323.282"
"2","3","14","284","183","-2","0","405.186","15.513","357.781","343.865"
"2","3","15","141","137","-4","0","228.741","7.375","206.481","196.873"
